id,title,artist,feeling,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness
1T2aLhiYmofwrl53oEhywa,I Have Been Floated,Olivia Tremor Control,Backing Vocals,0.252,0.155,0.429,2.08e-05,0.203,0.23,-11.759,0.0319
4KK5gto5gx3hTZXpvKyZ6N,Every Little Thing She Does Is Magic,Police,Backing Vocals,0.556,0.123,0.767,0.0697,0.133,0.397,-10.028,0.0345
6LHzCuLzfZQr0V8eZD9TPC,Walking In The Rain,Ronettes,Backing Vocals,0.495,0.434,0.649,0.0,0.1,0.403,-8.295,0.032
1aPFLpNNczxjY34qdKVJLg,Just Like A Baby,Sly And The Family Stone,Backing Vocals,0.84,0.00891,0.398,0.361,0.0921,0.466,-13.419,0.0333
3nsJGZ5RV2ZHkbKvD771gU,Ooo Baby Baby,Smokey Robinson And The Miracles,Backing Vocals,0.185,0.81,0.344,0.0,0.166,0.424,-9.378,0.0295
3mnapz5AJj6MUcpkAZBdVq,What Love Has Joined Together,Syreeta,Backing Vocals,0.423,0.497,0.634,0.0,0.156,0.454,-6.97,0.046
1uzcPl4GZSU9Ysl1ZcMLTb,Since I Lost My Baby,Temptations,Backing Vocals,0.52,0.13,0.679,1.74e-06,0.0556,0.92,-5.888,0.0259
2H4wvoAZzHeJMb7yJcl8wz,Beechwood Park,Zombies,Backing Vocals,0.465,0.896,0.385,0.000564,0.151,0.341,-12.543,0.0374
1SIwEtA6vOapGw7fA7T9Gy,Trapped,2Pac,Bass Guitar,0.773,0.0118,0.297,0.000132,0.137,0.442,-17.819,0.335
6avV0X27a8FKFbX8JOdHbc,Elected,Alice Cooper,Bass Guitar,0.295,0.0604,0.74,0.142,0.193,0.506,-13.073,0.0344
1Df1rxgMob1qQudexDEKuu,Caught Up In The Rapture,Anita Baker,Bass Guitar,0.593,0.412,0.506,3.99e-06,0.048,0.378,-9.708,0.0263
3eE238SJrIlY9LE94pboJP,Wave,Antonio Carlos Jobim,Bass Guitar,0.116,0.986,0.179,0.918,0.107,0.0526,-19.414,0.035
3pSZGrzRk69ESZ9TlCUX5b,King Harvest Has Surely Come,Band,Bass Guitar,0.579,0.517,0.693,0.14,0.0713,0.728,-8.023,0.0814
78zYiMv9yNTHgmm6kaUPCm,Saturday Night,Bay City Rollers,Bass Guitar,0.514,0.199,0.681,0.0356,0.0745,0.913,-10.026,0.065
3v9xlH6BpmRbqL7hgNJhfT,I Get Around,Beach Boys,Bass Guitar,0.39,0.36,0.625,0.0,0.0663,0.514,-7.813,0.0537
1vdEYqMaRGg0Wb4TFhOlyF,Sometimes In Winter,Blood Sweat And Tears,Bass Guitar,0.363,0.301,0.347,0.000712,0.238,0.11,-12.112,0.0474
3ZidgUvrmVNhroQqjSpVYE,Bug Powder Dust,Bomb The Bass,Bass Guitar,0.775,0.0827,0.605,0.000915,0.201,0.418,-10.696,0.0437
1QEEqeFIZktqIpPI4jSVSF,More Than A Feeling,Boston,Bass Guitar,0.377,0.00088,0.681,0.0023,0.0504,0.285,-8.039,0.0298
7o7E1nrHWncYY7PY94gCiX,Video Killed The Radio Star,Buggles,Bass Guitar,0.68,0.103,0.678,0.00828,0.204,0.251,-11.548,0.0754
4seOGOaa0D9dVixDFvlllz,Goodbye On A Beautiful Day,Burnshee Thornside,Bass Guitar,0.669,0.0434,0.226,4.72e-05,0.0729,0.182,-10.531,0.0302
3Lk77QOBVywNAVSqOPcuw2,Wasnt Born To Follow,Byrds,Bass Guitar,0.48,0.233,0.435,7.75e-05,0.204,0.538,-8.851,0.0359
7aQjPecQdIuNd1sz3KCDhD,Lovefool,Cardigans,Bass Guitar,0.704,0.0344,0.636,0.0,0.35,0.89,-6.029,0.0252
1YiAY1oCmkFjUabQL9gos4,Dream Police,Cheap Trick,Bass Guitar,0.476,0.0446,0.766,0.0053,0.214,0.68,-11.435,0.038
27bQfFb46hdVoU21UQtnDy,Speedway,Counting Crows,Bass Guitar,0.642,0.517,0.39,0.0153,0.117,0.472,-10.658,0.0414
29HaKOpeLSYvqdFyEQSRdj,Teach Your Children,Crosby Stills Nash And Young,Bass Guitar,0.497,0.643,0.285,1.69e-05,0.389,0.667,-14.537,0.0264
4xmjDH6auBwuZ4GHimjXGe,I Will Survive,Gloria Gaynor,Bass Guitar,0.771,0.0137,0.649,0.00111,0.324,0.653,-10.375,0.0434
3QJ4TCO6GQNuQWRq2jQLAs,Hate,Hybris,Bass Guitar,0.334,0.0312,0.718,0.0305,0.105,0.145,-10.098,0.0519
7hhclvecTpNxNNRCk7NUoc,Little L,Jamiroquai,Bass Guitar,0.878,0.168,0.724,0.0116,0.133,0.904,-5.373,0.129
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song,Led Zeppelin,Bass Guitar,0.564,0.013,0.932,0.169,0.349,0.619,-10.068,0.0554
5rfJ2Bq2PEL8yBjZLzouEu,Who Can It Be Now,Men At Work,Bass Guitar,0.805,0.0627,0.479,0.000143,0.104,0.962,-14.734,0.0436
1Jaah2tmN9Hv81A87KZ1MU,Torn,Natalie Imbruglia,Bass Guitar,0.575,0.0647,0.886,0.000187,0.709,0.609,-5.182,0.034
1c7ZaXMJKgOFXet5W59B8s,Where Youll Find Me Now,Neutral Milk Hotel,Bass Guitar,0.176,0.0454,0.327,0.0412,0.472,0.148,-16.0,0.0327
4KK5gto5gx3hTZXpvKyZ6N,Every Little Thing She Does Is Magic,Police,Bass Guitar,0.556,0.123,0.767,0.0697,0.133,0.397,-10.028,0.0345
1N3bdxmsu3wimLy3E4d4cf,Take California,Propellerheads,Bass Guitar,0.713,0.000604,0.871,0.724,0.071,0.183,-6.715,0.0516
1rWqHyCTjYdYzLjI5ZQl2v,Last Depression,Skitzo,Bass Guitar,0.276,8.01e-05,0.962,0.524,0.0691,0.133,-6.783,0.105
1gT32jweCJvrgK3j5fsn4E,Strode Rode,Sonny Rollins,Bass Guitar,0.468,0.39,0.393,0.00307,0.21,0.849,-12.52,0.0368
5PLkbN1xEJ3KoF1tyqjpfZ,Gangsters,Specials,Bass Guitar,0.701,0.00919,0.664,0.108,0.452,0.815,-8.248,0.0362
0D3mdBIOeoODGv1YAtJdQz,Stay,Spinecar,Bass Guitar,0.496,0.00213,0.872,0.0249,0.712,0.414,-10.898,0.0422
7fJ4NnQhLZgY487khEMTEH,New World,Strawbs,Bass Guitar,0.276,0.0073,0.396,0.235,0.384,0.368,-16.146,0.038
3mnapz5AJj6MUcpkAZBdVq,What Love Has Joined Together,Syreeta,Bass Guitar,0.423,0.497,0.634,0.0,0.156,0.454,-6.97,0.046
6E8hhcSnvtevktpFSnHmjK,Sister Havana,Urge Overkill,Bass Guitar,0.591,0.000983,0.803,0.0537,0.0659,0.729,-8.874,0.0325
4Vtl42qX97JBj68TKifBHR,Bargain,Who,Bass Guitar,0.452,0.0169,0.888,0.00341,0.17,0.336,-7.994,0.054
3IeCYkdKI55mNMl2o4vX0k,Bust A Move,Young Mc,Bass Guitar,0.946,0.0512,0.772,2.26e-06,0.0612,0.743,-7.537,0.121
2H4wvoAZzHeJMb7yJcl8wz,Beechwood Park,Zombies,Bass Guitar,0.465,0.896,0.385,0.000564,0.151,0.341,-12.543,0.0374
5qCLWCkoX9EFpFmHZTSqsK,For You And I,10Cc,Boring,0.541,0.877,0.182,0.000718,0.103,0.146,-14.9,0.0294
5N5fp1lYSORdZbWanACki9,Bonita Applebum,A Tribe Called Quest,Boring,0.874,0.0697,0.581,0.0239,0.416,0.663,-7.942,0.168
7GSRH3L0HAM3StkAkYVamC,Tell It Like It Is,Aaron Neville,Boring,0.61,0.449,0.376,2.18e-06,0.198,0.565,-9.194,0.0287
656zzqQjzIPQWcnH1ghHal,Jesus Hands,American Music Club,Boring,0.317,0.107,0.289,0.0,0.331,0.268,-13.587,0.0326
1Df1rxgMob1qQudexDEKuu,Caught Up In The Rapture,Anita Baker,Boring,0.593,0.412,0.506,3.99e-06,0.048,0.378,-9.708,0.0263
4OjKHySJHstsImlUW3qfml,Alices Restaurant Massacree,Arlo Guthrie,Boring,0.561,0.851,0.366,0.0,0.813,0.646,-14.14,0.327
3DgL05rqVUuVLeSW3J9MIb,Don T Look Back,Artemis,Boring,0.512,0.0562,0.687,0.00227,0.0979,0.386,-6.053,0.039
4xDugsnzDMX1z44ZTtxpO2,Sweet Little Angel,B.B. King,Boring,0.563,0.807,0.558,1.98e-05,0.154,0.558,-3.932,0.0364
3mWpUEBYnv9SIFWfixSJFx,Cant Get Enough Of Your Love Babe,Barry White,Boring,0.729,0.114,0.78,0.106,0.0759,0.795,-7.604,0.0631
1tTjyohnUwV3a9mbFk0rp4,One Last Love Song,Beautiful South,Boring,0.3,0.315,0.389,0.000664,0.118,0.498,-9.012,0.0282
7iqS4pS1eVQbsJGbJKVwQb,Like Dylan In The Movies,Belle And Sebastian,Boring,0.51,0.354,0.447,0.000144,0.14,0.66,-12.653,0.0279
1ZHWkVInACJq2h0ryJw0cP,Survival,Beth Quist,Boring,0.609,0.174,0.224,0.344,0.135,0.0678,-17.689,0.062
1vdEYqMaRGg0Wb4TFhOlyF,Sometimes In Winter,Blood Sweat And Tears,Boring,0.363,0.301,0.347,0.000712,0.238,0.11,-12.112,0.0474
4seOGOaa0D9dVixDFvlllz,Goodbye On A Beautiful Day,Burnshee Thornside,Boring,0.669,0.0434,0.226,4.72e-05,0.0729,0.182,-10.531,0.0302
3Lk77QOBVywNAVSqOPcuw2,Wasnt Born To Follow,Byrds,Boring,0.48,0.233,0.435,7.75e-05,0.204,0.538,-8.851,0.0359
1GwdWdvSumgsgKorY9qA2g,On The Road Again,Canned Heat,Boring,0.466,0.879,0.182,0.0556,0.341,0.216,-19.537,0.0457
5JwfdqbIehHga0s4SNPhyk,He War,Cat Power,Boring,0.539,0.885,0.76,0.501,0.0862,0.69,-8.415,0.0363
2Z7ktNuO2YsY2wS5FC62k4,Mood Indigo,Charles Mingus,Boring,0.348,0.933,0.107,0.887,0.1,0.115,-22.793,0.0306
27bQfFb46hdVoU21UQtnDy,Speedway,Counting Crows,Boring,0.642,0.517,0.39,0.0153,0.117,0.472,-10.658,0.0414
29HaKOpeLSYvqdFyEQSRdj,Teach Your Children,Crosby Stills Nash And Young,Boring,0.497,0.643,0.285,1.69e-05,0.389,0.667,-14.537,0.0264
3xsOtNxtBW0oTI1OWKAzTm,Walk On By,Dionne Warwick,Boring,0.7,0.719,0.33,8.6e-05,0.136,0.524,-9.027,0.0303
6aXKbU2QGsOms8UT3eUOg1,Catch The Wind,Donovan,Boring,0.385,0.452,0.305,7.69e-06,0.128,0.547,-12.167,0.0296
0yfNXxlyXdmP0ue1iJijx1,Come Undone,Duran Duran,Boring,0.542,0.0423,0.793,3.95e-06,0.0814,0.708,-8.203,0.053
6zC0mpGYwbNTpk9SKwh08f,Wonderful Tonight,Eric Clapton,Boring,0.572,0.649,0.214,0.129,0.125,0.485,-15.625,0.0293
3538wtuGLZZg0Nl2fr3ei8,Heaven S The Place,Grayson Wray,Boring,0.701,0.364,0.582,0.000706,0.0729,0.575,-6.858,0.0615
0zOj2yqfaOKalF4tnwnU9i,Jag S Rag,Jag,Boring,0.57,0.724,0.363,0.608,0.093,0.894,-14.304,0.0478
1hEh8Hc9lBAFWUghHBsCel,Porcelain,Moby,Boring,0.515,0.00147,0.613,0.202,0.449,0.357,-8.423,0.0305
25NxW0iRRFOrIfxu4nrYfE,Being Boring,Pet Shop Boys,Boring,0.607,0.0281,0.734,0.00871,0.0945,0.276,-13.356,0.0427
7kriFJLY2KOhw5en9iI2jb,Echoes,Pink Floyd,Boring,0.285,0.367,0.322,0.649,0.107,0.138,-16.58,0.0445
79zQv3SsEOmyPAgUP4YDjz,Sail Away,Randy Newman,Boring,0.341,0.936,0.161,0.000488,0.12,0.0961,-12.324,0.0326
1aPFLpNNczxjY34qdKVJLg,Just Like A Baby,Sly And The Family Stone,Boring,0.84,0.00891,0.398,0.361,0.0921,0.466,-13.419,0.0333
4T5Rcn6qefZOUMgDb8AkEt,Behind The Wall Of Sleep,Smithereens,Boring,0.42,0.00749,0.846,0.000101,0.161,0.542,-11.774,0.0482
2H4wvoAZzHeJMb7yJcl8wz,Beechwood Park,Zombies,Boring,0.465,0.896,0.385,0.000564,0.151,0.341,-12.543,0.0374
5qCLWCkoX9EFpFmHZTSqsK,For You And I,10Cc,Calming,0.541,0.877,0.182,0.000718,0.103,0.146,-14.9,0.0294
5N5fp1lYSORdZbWanACki9,Bonita Applebum,A Tribe Called Quest,Calming,0.874,0.0697,0.581,0.0239,0.416,0.663,-7.942,0.168
7GSRH3L0HAM3StkAkYVamC,Tell It Like It Is,Aaron Neville,Calming,0.61,0.449,0.376,2.18e-06,0.198,0.565,-9.194,0.0287
656zzqQjzIPQWcnH1ghHal,Jesus Hands,American Music Club,Calming,0.317,0.107,0.289,0.0,0.331,0.268,-13.587,0.0326
1Df1rxgMob1qQudexDEKuu,Caught Up In The Rapture,Anita Baker,Calming,0.593,0.412,0.506,3.99e-06,0.048,0.378,-9.708,0.0263
4OjKHySJHstsImlUW3qfml,Alices Restaurant Massacree,Arlo Guthrie,Calming,0.561,0.851,0.366,0.0,0.813,0.646,-14.14,0.327
4xDugsnzDMX1z44ZTtxpO2,Sweet Little Angel,B.B. King,Calming,0.563,0.807,0.558,1.98e-05,0.154,0.558,-3.932,0.0364
1tTjyohnUwV3a9mbFk0rp4,One Last Love Song,Beautiful South,Calming,0.3,0.315,0.389,0.000664,0.118,0.498,-9.012,0.0282
7iqS4pS1eVQbsJGbJKVwQb,Like Dylan In The Movies,Belle And Sebastian,Calming,0.51,0.354,0.447,0.000144,0.14,0.66,-12.653,0.0279
1vdEYqMaRGg0Wb4TFhOlyF,Sometimes In Winter,Blood Sweat And Tears,Calming,0.363,0.301,0.347,0.000712,0.238,0.11,-12.112,0.0474
2Z7ktNuO2YsY2wS5FC62k4,Mood Indigo,Charles Mingus,Calming,0.348,0.933,0.107,0.887,0.1,0.115,-22.793,0.0306
27bQfFb46hdVoU21UQtnDy,Speedway,Counting Crows,Calming,0.642,0.517,0.39,0.0153,0.117,0.472,-10.658,0.0414
29HaKOpeLSYvqdFyEQSRdj,Teach Your Children,Crosby Stills Nash And Young,Calming,0.497,0.643,0.285,1.69e-05,0.389,0.667,-14.537,0.0264
3xsOtNxtBW0oTI1OWKAzTm,Walk On By,Dionne Warwick,Calming,0.7,0.719,0.33,8.6e-05,0.136,0.524,-9.027,0.0303
0yfNXxlyXdmP0ue1iJijx1,Come Undone,Duran Duran,Calming,0.542,0.0423,0.793,3.95e-06,0.0814,0.708,-8.203,0.053
6zC0mpGYwbNTpk9SKwh08f,Wonderful Tonight,Eric Clapton,Calming,0.572,0.649,0.214,0.129,0.125,0.485,-15.625,0.0293
1oht5GevPN9t1T3kG1m1GO,Fire And Rain,James Taylor,Calming,0.597,0.766,0.271,0.0119,0.0933,0.338,-17.293,0.0394
0rBhcZUu4AlUZwFBKNhyCi,Peaceful Planet,Kourosh Zolani,Calming,0.243,0.908,0.434,0.77,0.104,0.126,-10.54,0.034
1hEh8Hc9lBAFWUghHBsCel,Porcelain,Moby,Calming,0.515,0.00147,0.613,0.202,0.449,0.357,-8.423,0.0305
1c7ZaXMJKgOFXet5W59B8s,Where Youll Find Me Now,Neutral Milk Hotel,Calming,0.176,0.0454,0.327,0.0412,0.472,0.148,-16.0,0.0327
25NxW0iRRFOrIfxu4nrYfE,Being Boring,Pet Shop Boys,Calming,0.607,0.0281,0.734,0.00871,0.0945,0.276,-13.356,0.0427
7kriFJLY2KOhw5en9iI2jb,Echoes,Pink Floyd,Calming,0.285,0.367,0.322,0.649,0.107,0.138,-16.58,0.0445
79zQv3SsEOmyPAgUP4YDjz,Sail Away,Randy Newman,Calming,0.341,0.936,0.161,0.000488,0.12,0.0961,-12.324,0.0326
1aPFLpNNczxjY34qdKVJLg,Just Like A Baby,Sly And The Family Stone,Calming,0.84,0.00891,0.398,0.361,0.0921,0.466,-13.419,0.0333
3nsJGZ5RV2ZHkbKvD771gU,Ooo Baby Baby,Smokey Robinson And The Miracles,Calming,0.185,0.81,0.344,0.0,0.166,0.424,-9.378,0.0295
7upgDi9C0pQn9HZzGfksJq,Keep On Movin,Soul Ii Soul,Calming,0.676,0.0264,0.386,0.00054,0.0414,0.671,-16.148,0.0633
5gSHlT2SI0dtjeHrjj96A1,Heres Where The Story Ends,Sundays,Calming,0.622,0.288,0.693,1.06e-06,0.136,0.843,-8.619,0.0274
3mnapz5AJj6MUcpkAZBdVq,What Love Has Joined Together,Syreeta,Calming,0.423,0.497,0.634,0.0,0.156,0.454,-6.97,0.046
1uzcPl4GZSU9Ysl1ZcMLTb,Since I Lost My Baby,Temptations,Calming,0.52,0.13,0.679,1.74e-06,0.0556,0.92,-5.888,0.0259
2H4wvoAZzHeJMb7yJcl8wz,Beechwood Park,Zombies,Calming,0.465,0.896,0.385,0.000564,0.151,0.341,-12.543,0.0374
1SIwEtA6vOapGw7fA7T9Gy,Trapped,2Pac,Catchy,0.773,0.0118,0.297,0.000132,0.137,0.442,-17.819,0.335
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,Ac Dc,Catchy,0.668,0.214,0.906,0.00245,0.135,0.507,-4.881,0.17
6gQUbFwwdYXlKdmqRoWKJe,Dude Looks Like A Lady,Aerosmith,Catchy,0.54,0.435,0.982,3.37e-05,0.0457,0.91,-2.962,0.0458
3unsLiH5FXmaDWtT5Imolu,Fallin,Alicia Keys,Catchy,0.652,0.263,0.609,0.00101,0.233,0.482,-7.519,0.037
3axPhcbhVDOA9MnhkUrFcE,Boogie Woogie Bugle Boy,Andrews Sisters,Catchy,0.64,0.881,0.479,0.000171,0.0973,0.79,-11.55,0.467
5zhHaQJXiD8jFVwhpPColg,Im Crying,Animals,Catchy,0.553,0.0186,0.557,0.0051,0.353,0.804,-9.834,0.0322
1Df1rxgMob1qQudexDEKuu,Caught Up In The Rapture,Anita Baker,Catchy,0.593,0.412,0.506,3.99e-06,0.048,0.378,-9.708,0.0263
4sr4NdrPfds9Qfors9UkiO,Solid,Ashford And Simpson,Catchy,0.814,0.27,0.474,8.16e-06,0.599,0.956,-12.017,0.0309
3mWpUEBYnv9SIFWfixSJFx,Cant Get Enough Of Your Love Babe,Barry White,Catchy,0.729,0.114,0.78,0.106,0.0759,0.795,-7.604,0.0631
78zYiMv9yNTHgmm6kaUPCm,Saturday Night,Bay City Rollers,Catchy,0.514,0.199,0.681,0.0356,0.0745,0.913,-10.026,0.065
3v9xlH6BpmRbqL7hgNJhfT,I Get Around,Beach Boys,Catchy,0.39,0.36,0.625,0.0,0.0663,0.514,-7.813,0.0537
0myfUjrUP8kMrk48nOXAY0,Where Its At,Beck,Catchy,0.68,0.171,0.671,0.0285,0.076,0.532,-7.142,0.0535
5ubvP9oKmxLUVq506fgLhk,Stayin Alive,Bee Gees,Catchy,0.702,0.0288,0.773,0.00871,0.147,0.953,-9.256,0.0343
4HEmPMRG1Mz4pYEpYbWTO0,You Cant Judge A Book By Its Cover,Bo Diddley,Catchy,0.847,0.239,0.322,0.0,0.0778,0.946,-12.922,0.0546
3ZidgUvrmVNhroQqjSpVYE,Bug Powder Dust,Bomb The Bass,Catchy,0.775,0.0827,0.605,0.000915,0.201,0.418,-10.696,0.0437
1QEEqeFIZktqIpPI4jSVSF,More Than A Feeling,Boston,Catchy,0.377,0.00088,0.681,0.0023,0.0504,0.285,-8.039,0.0298
7o7E1nrHWncYY7PY94gCiX,Video Killed The Radio Star,Buggles,Catchy,0.68,0.103,0.678,0.00828,0.204,0.251,-11.548,0.0754
7aQjPecQdIuNd1sz3KCDhD,Lovefool,Cardigans,Catchy,0.704,0.0344,0.636,0.0,0.35,0.89,-6.029,0.0252
0Omt3rVppHIlYFXNL1VWgL,Do You Love Me,Contours,Catchy,0.596,0.586,0.793,1.86e-06,0.108,0.8,-6.611,0.0421
3xsOtNxtBW0oTI1OWKAzTm,Walk On By,Dionne Warwick,Catchy,0.7,0.719,0.33,8.6e-05,0.136,0.524,-9.027,0.0303
1I0qu4PsBjAHfJHy9wy5AA,Chains Of Love,Erasure,Catchy,0.747,0.0149,0.698,4.53e-05,0.384,0.788,-11.22,0.0333
0ORabtkmYYOk5X8GfHUPDZ,Come On Home,Franz Ferdinand,Catchy,0.577,0.000704,0.869,0.219,0.0764,0.481,-8.907,0.0458
4xmjDH6auBwuZ4GHimjXGe,I Will Survive,Gloria Gaynor,Catchy,0.771,0.0137,0.649,0.00111,0.324,0.653,-10.375,0.0434
7hhclvecTpNxNNRCk7NUoc,Little L,Jamiroquai,Catchy,0.878,0.168,0.724,0.0116,0.133,0.904,-5.373,0.129
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song,Led Zeppelin,Catchy,0.564,0.013,0.932,0.169,0.349,0.619,-10.068,0.0554
4Fpsa3pYc3gozrxHRRPvR6,Ray Of Light,Madonna,Catchy,0.561,0.00118,0.909,0.46,0.0713,0.71,-7.878,0.0312
4KK5gto5gx3hTZXpvKyZ6N,Every Little Thing She Does Is Magic,Police,Catchy,0.556,0.123,0.767,0.0697,0.133,0.397,-10.028,0.0345
7upgDi9C0pQn9HZzGfksJq,Keep On Movin,Soul Ii Soul,Catchy,0.676,0.0264,0.386,0.00054,0.0414,0.671,-16.148,0.0633
3lN8PP6R2IxbLP05QpYXng,Born To Be Wild,Steppenwolf,Catchy,0.439,0.262,0.734,0.333,0.244,0.54,-12.168,0.097
1uzcPl4GZSU9Ysl1ZcMLTb,Since I Lost My Baby,Temptations,Catchy,0.52,0.13,0.679,1.74e-06,0.0556,0.92,-5.888,0.0259
4faZbPZPQAmHADVtQNsv5E,Hotel Yorba,White Stripes,Catchy,0.392,0.443,0.773,0.0,0.0941,0.75,-2.763,0.102
4Vtl42qX97JBj68TKifBHR,Bargain,Who,Catchy,0.452,0.0169,0.888,0.00341,0.17,0.336,-7.994,0.054
3unsLiH5FXmaDWtT5Imolu,Fallin,Alicia Keys,Changing Energy,0.652,0.263,0.609,0.00101,0.233,0.482,-7.519,0.037
4sr4NdrPfds9Qfors9UkiO,Solid,Ashford And Simpson,Changing Energy,0.814,0.27,0.474,8.16e-06,0.599,0.956,-12.017,0.0309
3pSZGrzRk69ESZ9TlCUX5b,King Harvest Has Surely Come,Band,Changing Energy,0.579,0.517,0.693,0.14,0.0713,0.728,-8.023,0.0814
0myfUjrUP8kMrk48nOXAY0,Where Its At,Beck,Changing Energy,0.68,0.171,0.671,0.0285,0.076,0.532,-7.142,0.0535
1QEEqeFIZktqIpPI4jSVSF,More Than A Feeling,Boston,Changing Energy,0.377,0.00088,0.681,0.0023,0.0504,0.285,-8.039,0.0298
6LHzCuLzfZQr0V8eZD9TPC,Walking In The Rain,Ronettes,Changing Energy,0.495,0.434,0.649,0.0,0.1,0.403,-8.295,0.032
6gQUbFwwdYXlKdmqRoWKJe,Dude Looks Like A Lady,Aerosmith,Cheerful,0.54,0.435,0.982,3.37e-05,0.0457,0.91,-2.962,0.0458
3axPhcbhVDOA9MnhkUrFcE,Boogie Woogie Bugle Boy,Andrews Sisters,Cheerful,0.64,0.881,0.479,0.000171,0.0973,0.79,-11.55,0.467
3eE238SJrIlY9LE94pboJP,Wave,Antonio Carlos Jobim,Cheerful,0.116,0.986,0.179,0.918,0.107,0.0526,-19.414,0.035
78zYiMv9yNTHgmm6kaUPCm,Saturday Night,Bay City Rollers,Cheerful,0.514,0.199,0.681,0.0356,0.0745,0.913,-10.026,0.065
3v9xlH6BpmRbqL7hgNJhfT,I Get Around,Beach Boys,Cheerful,0.39,0.36,0.625,0.0,0.0663,0.514,-7.813,0.0537
0myfUjrUP8kMrk48nOXAY0,Where Its At,Beck,Cheerful,0.68,0.171,0.671,0.0285,0.076,0.532,-7.142,0.0535
5ubvP9oKmxLUVq506fgLhk,Stayin Alive,Bee Gees,Cheerful,0.702,0.0288,0.773,0.00871,0.147,0.953,-9.256,0.0343
4HEmPMRG1Mz4pYEpYbWTO0,You Cant Judge A Book By Its Cover,Bo Diddley,Cheerful,0.847,0.239,0.322,0.0,0.0778,0.946,-12.922,0.0546
1QEEqeFIZktqIpPI4jSVSF,More Than A Feeling,Boston,Cheerful,0.377,0.00088,0.681,0.0023,0.0504,0.285,-8.039,0.0298
7o7E1nrHWncYY7PY94gCiX,Video Killed The Radio Star,Buggles,Cheerful,0.68,0.103,0.678,0.00828,0.204,0.251,-11.548,0.0754
7aQjPecQdIuNd1sz3KCDhD,Lovefool,Cardigans,Cheerful,0.704,0.0344,0.636,0.0,0.35,0.89,-6.029,0.0252
1YiAY1oCmkFjUabQL9gos4,Dream Police,Cheap Trick,Cheerful,0.476,0.0446,0.766,0.0053,0.214,0.68,-11.435,0.038
0Omt3rVppHIlYFXNL1VWgL,Do You Love Me,Contours,Cheerful,0.596,0.586,0.793,1.86e-06,0.108,0.8,-6.611,0.0421
1I0qu4PsBjAHfJHy9wy5AA,Chains Of Love,Erasure,Cheerful,0.747,0.0149,0.698,4.53e-05,0.384,0.788,-11.22,0.0333
4xmjDH6auBwuZ4GHimjXGe,I Will Survive,Gloria Gaynor,Cheerful,0.771,0.0137,0.649,0.00111,0.324,0.653,-10.375,0.0434
7hhclvecTpNxNNRCk7NUoc,Little L,Jamiroquai,Cheerful,0.878,0.168,0.724,0.0116,0.133,0.904,-5.373,0.129
5rfJ2Bq2PEL8yBjZLzouEu,Who Can It Be Now,Men At Work,Cheerful,0.805,0.0627,0.479,0.000143,0.104,0.962,-14.734,0.0436
4KK5gto5gx3hTZXpvKyZ6N,Every Little Thing She Does Is Magic,Police,Cheerful,0.556,0.123,0.767,0.0697,0.133,0.397,-10.028,0.0345
6LHzCuLzfZQr0V8eZD9TPC,Walking In The Rain,Ronettes,Cheerful,0.495,0.434,0.649,0.0,0.1,0.403,-8.295,0.032
1gT32jweCJvrgK3j5fsn4E,Strode Rode,Sonny Rollins,Cheerful,0.468,0.39,0.393,0.00307,0.21,0.849,-12.52,0.0368
5PLkbN1xEJ3KoF1tyqjpfZ,Gangsters,Specials,Cheerful,0.701,0.00919,0.664,0.108,0.452,0.815,-8.248,0.0362
3lN8PP6R2IxbLP05QpYXng,Born To Be Wild,Steppenwolf,Cheerful,0.439,0.262,0.734,0.333,0.244,0.54,-12.168,0.097
3mnapz5AJj6MUcpkAZBdVq,What Love Has Joined Together,Syreeta,Cheerful,0.423,0.497,0.634,0.0,0.156,0.454,-6.97,0.046
4faZbPZPQAmHADVtQNsv5E,Hotel Yorba,White Stripes,Cheerful,0.392,0.443,0.773,0.0,0.0941,0.75,-2.763,0.102
3IeCYkdKI55mNMl2o4vX0k,Bust A Move,Young Mc,Cheerful,0.946,0.0512,0.772,2.26e-06,0.0612,0.743,-7.537,0.121
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,Ac Dc,Classic Rock,0.668,0.214,0.906,0.00245,0.135,0.507,-4.881,0.17
6gQUbFwwdYXlKdmqRoWKJe,Dude Looks Like A Lady,Aerosmith,Classic Rock,0.54,0.435,0.982,3.37e-05,0.0457,0.91,-2.962,0.0458
6avV0X27a8FKFbX8JOdHbc,Elected,Alice Cooper,Classic Rock,0.295,0.0604,0.74,0.142,0.193,0.506,-13.073,0.0344
5zhHaQJXiD8jFVwhpPColg,Im Crying,Animals,Classic Rock,0.553,0.0186,0.557,0.0051,0.353,0.804,-9.834,0.0322
3pSZGrzRk69ESZ9TlCUX5b,King Harvest Has Surely Come,Band,Classic Rock,0.579,0.517,0.693,0.14,0.0713,0.728,-8.023,0.0814
78zYiMv9yNTHgmm6kaUPCm,Saturday Night,Bay City Rollers,Classic Rock,0.514,0.199,0.681,0.0356,0.0745,0.913,-10.026,0.065
